0.014471	0.0026656	-0.0017928	-0.004045	0.00095573	0.0013539	0.0040197	3.8772e-05
0.013981	0.0028486	-0.0017842	-0.0043125	0.00078966	0.0017033	0.004989	-0.00023186
0.014226	0.0028349	-0.0013654	-0.0052475	0.00070793	0.0015252	0.0046878	1.2661e-05
0.014277	0.0025187	-0.0018821	-0.0044684	0.0013303	0.0010474	0.0054024	-0.0002108
0.014631	0.0025362	-0.0021322	-0.0037801	0.0018951	2.4817e-05	0.0045679	-0.00020761
0.014342	0.002442	-0.0010316	-0.004154	0.00049751	0.0020832	0.0029412	-0.00025796
0.013946	0.0028384	-0.0019143	-0.0038738	0.0010237	0.0013839	0.006114	-0.00047211
0.014633	0.0034754	-0.0015408	-0.005087	0.00083135	0.0016251	0.0037313	1.2268e-05
0.014314	0.0028507	-0.0023509	-0.0044937	0.0011827	0.0016285	0.00371	0.00069883
